"Date","DiscussionId","PageId","QuoteAuthor","QuoteId","QuoteText","ResponseAuthor","ResponseId","ResponseText","Subtopic","Time","Topic","postCounter"
"11-22-2011","15903",4,"None","None","None","Xenamnes","443372","It has yet to be shown that the United States Supreme Court has recognized homosexual individuals as being a truly unique class of people. That must be remembered. Until such a decision has been reached and sexual preference is truly recognized as a hard and undeniable difference capable of separating one person from another -the same way ethnicity is regarded- it cannot truly be argued that same sex marriage is a fundamental right. Until such a time has come and such a decision has been reached, the matter will be largely of nothing more than opinions.","gay-marriage-opponents-win-california-high-court-victory","07:03 PM","gay-rights-debates","46"
"11-23-2011","15903",4,"Freedom","443384","Well maybe the rest are afraid your going to kill them too, or maybe they just don't like murderers.","Matthew S","443401","Oh Fundamentalist Christians are just as bad. They support the the upcoming Uganda law that not only imprisons gays and those who aid us but executes us. Even The fundamentalist Christian God wants us dead. If they could they would turn gay sex into a capital offense here in the USA. Example http://www.4forums.com/political/443361-post6.html And EZ is very typical of the fundamentalist Christians I know and have met, in fact he is not as bad as many I have met.","gay-marriage-opponents-win-california-high-court-victory","05:20 AM","gay-rights-debates","48"
"11-23-2011","15903",4,"Matthew S","443401","Oh Fundamentalist Christians are just as bad. They support the the upcoming Uganda law that not only imprisons gays and those who aid us but executes us. Even The fundamentalist Christian God wants us dead. If they could they would turn gay sex into a capital offense here in the USA. Example http://www.4forums.com/political/443361-post6.html And EZ is very typical of the fundamentalist Christians I know and have met, in fact he is not as bad as many I have met.","Freedom","443418","Giving you good reason to pay for police and courts","gay-marriage-opponents-win-california-high-court-victory","10:06 AM","gay-rights-debates","49"
"12-02-2011","15903",4,"Xenamnes","443372","It has yet to be shown that the United States Supreme Court has recognized homosexual individuals as being a truly unique class of people. That must be remembered. Until such a decision has been reached and sexual preference is truly recognized as a hard and undeniable difference capable of separating one person from another -the same way ethnicity is regarded- it cannot truly be argued that same sex marriage is a fundamental right.","foundit66","444001","Wow. These comments boggle my mind The CLEAREST recognition that the government recognizes gays as a truly unique class of people is seen in its earliest forms WHERE THE GOVERNMENT PASSED LAWS DISCRIMINATING AGAINST GAYS Duh! You cant argue that gays arent a truly unique class of people, while the government actively discriminates against that group. Its just an inherently losing argument! Furthermore, I think you need to brush up on your history. Try reading Lawrence v Texas. Romer v Evans also has a lot to say regarding discrimination against gays and how they still have 14th amendment protections.","gay-marriage-opponents-win-california-high-court-victory","06:49 PM","gay-rights-debates","50"
"12-02-2011","15903",4,"foundit66","444001","The CLEAREST recognition that the government recognizes gays as a truly unique class of people is seen in its earliest forms WHERE THE GOVERNMENT PASSED LAWS DISCRIMINATING AGAINST GAYS Duh!","Freedom","444019","They did not.","gay-marriage-opponents-win-california-high-court-victory","08:49 PM","gay-rights-debates","51"
"12-02-2011","15903",4,"Freedom","444019","They did not.","foundit66","444021","Are you seriously claiming that the government has never passed laws discriminating against gays?","gay-marriage-opponents-win-california-high-court-victory","09:04 PM","gay-rights-debates","52"
"12-02-2011","15903",4,"foundit66","444021","Are you seriously claiming that the government has never passed laws discriminating against gays?","Freedom","444023","Yes. They have defined marriage, and I challenge you to find any references to homosexuality in any current U.S. law.","gay-marriage-opponents-win-california-high-court-victory","09:23 PM","gay-rights-debates","53"
"12-02-2011","15903",4,"Freedom","444023","Yes. They have defined marriage, and I challenge you to find any references to homosexuality in any current U.S. law.","Xcaliber","444025","You're so ignorant sometimes it hurts to read your BS statements. DOMA was passed specifically to discriminate against homosexual couples. Did they say they were doing it?.. no, they were at least smart enough to try and hide the true intent of the Law.. but when they applied a Definition to a married couple as being between one man and one woman they in effect banned gay marriage for millions of gay couples.. which is discriminatory... You don't have to like the truth but it is what it is ....","gay-marriage-opponents-win-california-high-court-victory","09:32 PM","gay-rights-debates","54"
"12-02-2011","15903",4,"Xcaliber","444025","You're so ignorant sometimes it hurts to read your BS statements. DOMA was passed specifically to discriminate against homosexual couples. Did they say they were doing it?.. no, they were at least smart enough to try and hide the true intent of the Law.. but when they applied a Definition to a married couple as being between one man and one woman they in effect banned gay marriage for millions of gay couples.. which is discriminatory... You don't have to like the truth but it is what it is ....","Freedom","444029","That does not meet the challenge.","gay-marriage-opponents-win-california-high-court-victory","09:37 PM","gay-rights-debates","55"
"12-02-2011","15903",4,"Freedom","444029","That does not meet the challenge.","Xcaliber","444031","http://marriage.about.com/cs/marriag...amesexcomp.htm Now I suppose you'll come back with "" Banning Same Sex Marriage"" has nothing to do with Homosexuals....","gay-marriage-opponents-win-california-high-court-victory","09:39 PM","gay-rights-debates","56"
