"Date","DiscussionId","PageId","QuoteAuthor","QuoteId","QuoteText","ResponseAuthor","ResponseId","ResponseText","Subtopic","Time","Topic","postCounter"
"01-26-2003","43",1,"None","None","None","admin","46","Should Flag Burning be against the law ? http://www.youdebate.com/DEBATES/FLAG_BURNING.HTM","flag-burning","04:47 PM","government-debates","1"
"01-27-2003","43",1,"None","None","None","American","143","According to the Supreme Court in Texas v. Johnson, 491 U.S. 397 and United States v. Eichman, 496 U.S. 310 the answer is ""No."" As for my personal opinion, I have not decided completely. Anyone want to convince me???","flag-burning","09:48 PM","government-debates","2"
"01-27-2003","43",1,"None","None","None","Calligirl","144","Flag burning should definitely be against the law. (Well, burning the American flag should be against the law at least.) How disrespectful is that? That would be like burning a Bible. (Which isn't against the law, either.)","flag-burning","09:52 PM","government-debates","3"
"01-27-2003","43",1,"None","None","None","American","145","On what facts and/or reasoning do you base such a claim?","flag-burning","10:31 PM","government-debates","4"
"01-27-2003","43",1,"None","None","None","Calligirl","148","The American flag is a national symbol of our freedom. It was first created when we won the war against England. By burning it, we are plainly saying that we don't support the country to which we owe our liberty. What about all of the people who gave their lives, that our nation might live? It is not only disrespectful to their sacrifice, it is also showing that we do not support our country.","flag-burning","10:45 PM","government-debates","5"
"01-27-2003","43",1,"None","None","None","thistownwilleat","153","You said it Calli the flag is a symbol of freedom, one of the most important being the freedom of speech. It's what makes us different than any other country, these freedoms. And when you take them away you are doing far worse than burning a piece of cloth, you are turning directly around and walking away from what makes the flag important. It's not only paradoxical, but hypocritical.","flag-burning","11:23 PM","government-debates","6"
"04-19-2003","43",1,"None","None","None","Middle","6865","By making it against the law, what will we gain?","flag-burning","05:59 PM","government-debates","8"
"04-21-2003","43",1,"None","None","None","Maynard","6961","Many Vets feel buring the flag is one of our most important freedom. I know, because my grandpa said so, and he was Marine infantry in WWII.","flag-burning","09:18 AM","government-debates","12"
"04-21-2003","43",1,"None","None","None","wjim1269","6997","Although I agree with Calli that many don't see it this way, Veterans should feel honored when the flag is burned. It shows that what they fought for (freedom) still exits in America.","flag-burning","10:49 PM","government-debates","13"
"04-23-2003","43",1,"None","None","None","Patriot","7094","I would humbly like to point out: 1. Presidential assasination is a form of protest. 2. What 19 terrorists did on September 11 was a form of protest. Therefore, it cannot be said that ALL forms of protest are appropriate, or should be legal.","flag-burning","02:10 PM","government-debates","14"
"04-23-2003","43",1,"None","None","None","Crim","7097","Presidential assassins aren't arrested because they don't agree with policy x, they're arrested because THEY FRICKIN SHOT SOMEONE.","flag-burning","02:32 PM","government-debates","15"
"04-24-2003","43",2,"None","None","None","Patriot","7139","I don't think we can constitutionally outlaw flag burning either, I just wanted to establish that not all forms of protest are appropriate or desireable.","flag-burning","03:15 PM","government-debates","17"
"04-24-2003","43",2,"None","None","None","gilligan8503","7144","i should be able to do what i want with my own property, american flag or not. if i want to burn it, i should be allowed to. assasination and september 11th is a form of protest? ha. if you want to break it down to that, sure. but of course, you can turn differing opinions around and call that protest. when i was little, i refused to eat veggies: form of protest. when we went to war in world war 2: form of protest. anything someone doesn't agree with, and is attacked with opposite opinions, it is called protest. that is such a broad word it's not even funny. hell, after looking at this post, it makes me want to go burn a flag.","flag-burning","06:53 PM","government-debates","18"
"04-24-2003","43",2,"None","None","None","wjim1269","7151","Forms of protest that involve destroying other people's property and/or murdering people are illegal because of the laws that restrict you from destroying other people's property or murdering people. There is no law prohibiting flag burning, and such a law would not be supported by the constitution.","flag-burning","09:09 PM","government-debates","19"
"04-25-2003","43",2,"None","None","None","thistownwilleat","7175","""...not all forms of protest are appropriate or desireable."" Well we don't make laws that limit the First Amendment based on what is appropriate and desirable. There is NO form of pure protest that is illegal, and there never should be.","flag-burning","10:07 AM","government-debates","20"
"05-01-2003","43",2,"None","None","None","wjim1269","7470","As long as the protest does not hinder someone else (i.e. block an interstate, block a doorway) and does not involve any other illegal acts (i.e. murder, crime), then the protest should be allowed by the first amendment.","flag-burning","05:05 PM","government-debates","21"
"05-02-2003","43",2,"None","None","None","SparkleSocks22","7548","Well I was actually pondering this a few days ago but not about burning the flag but cutting it up for an art project. I told my Mom about this and she told me that people would definitly have a problem with it, and it would be taken down because of cutting the flag into two or more seperate pieces, but isn't it my first amendment right to do that? The school has taken down many art projects because they have things that might be ""just a little bit iffy.""","flag-burning","07:24 PM","government-debates","22"
"05-02-2003","43",2,"None","None","None","wjim1269","7563","Well, now that I've said that I am against laws banning flag burning, I'm probably going to baffle your minds. I do think we should show respect for the flag. Personally, I will never burn a flag, although I feel I should have the right to do so if I please. I'm not really sure on how to respond to your question, Sparkle. Yes, people might find it disrespectful to the flag, but I believe it is your right to do it. However, the school is probably trying to 'not offend anyone,' which personally I think is impossible.","flag-burning","09:06 PM","government-debates","23"
"06-03-2003","43",2,"None","None","None","SilentPoet","8846","Burning your countries flag or any other countries flag should be legal if. 1. You own the flag 2. Your not violating the rights of others wjim1269 : ""Forms of protest that involve destroying other people's property and/or murdering people are illegal because of the laws that restrict you from destroying other people's property or murdering people. There is no law prohibiting flag burning, and such a law would not be supported by the constitution."" Those are the kind of rights I'm talking about... In my opinion there is no reason this should be illegal. I myself have never burned a flag as part of any form of demonstration nor do I plan to, but I don't condemn others for doing it. If you disagree please reply to this post and state your reason(s) Thanks for reading this Always Stay Open Minded","flag-burning","06:01 PM","government-debates","24"
"06-03-2003","43",2,"None","None","None","Striel","8856","No, flag burning should not be against the law. It is a piece of fabic.","flag-burning","06:48 PM","government-debates","25"
"06-04-2003","43",2,"None","None","None","SparkleSocks22","8944","So if I did cut up a flag for artistic purposes then that would be alright? I'm sure someone would have something to say, but they can't NOT hang it up at the art show(s) because it's cut up...I mean the whole flag will be on it just cut in half.","flag-burning","02:22 PM","government-debates","26"
"06-04-2003","43",2,"None","None","None","SilentPoet","8972","SparkleSocks22 - I am not quite sure what you mean ""if I did cut up a flag for artistic purposes then that would be alright? I'm sure someone would have something to say, but they can't NOT hang it up at the art show(s) because it's cut up...I mean the whole flag will be on it just cut in half."" - I veiw it as ok to cut up the flag for artistic purposes if thats what your asking yes...","flag-burning","08:27 PM","government-debates","27"
"06-04-2003","43",2,"None","None","None","SparkleSocks22","8978","Sorry I know that was confusing...okay I was basically asking if I y'all would think it would be alright to cut up the flag for artistic purposes but also if you think an art show wouldn't accept it because it had a cut up flag...is that a violation of the first amendment if they won't put it up BECAUSE it has a cut up flag?","flag-burning","09:39 PM","government-debates","28"
"06-04-2003","43",2,"None","None","None","wjim1269","8987","It is actually in violation of the rules for proper display of a flag. However, these are only recommendations, and they are not laws. (i.e. if you violate one of them, you can't be held for a crime.) Regarding your situation: Cutting the flag as part of an art work is allowable, although it would probably violate the rules I mentioned above. I do think that your first amendment rights would be violated if they refused to accept your artwork. However, the art show could still refuse to accept it and you would be basically SOL because the only way you could enforce your 1st amendment right (if you even wanted to go that far), would be to take them to court, and by the time your case would come up the show would be over. To make my point much shorter, you COULD cut the flag for your artwork, and it would probably be a 1st amendment violation if you did and they didn't allow it , but I wouldn't recommend you do it.","flag-burning","10:07 PM","government-debates","29"
"06-04-2003","43",2,"None","None","None","SparkleSocks22","8990","But what if I was using the flag cut into two pieces as really an honor for the flag? It's not like I was going to cut it up and write IRAQ FOREVER or something...I was using it as a sign of peace in my artwork...I think if I DID cut it up there would be a huge up roar seeing as they took down someone's picture of Bob Marly smoking pot and another picture of someone nude....*sigh* Well it's art...I think I'm still going to do it, but only portray it in a very honorable way and not in a way where I am actually TRYING to offend someone, because I am not. It's just art to me, and the flag is a great piece to incorporate in your art.","flag-burning","10:16 PM","government-debates","30"
"06-04-2003","43",3,"None","None","None","wjim1269","8997","SparkleSocks - I reread my previous post and realized I left out an important phrase, so I added it in bold. If you want to go ahead and do it, that's fine. Just be aware that it could be taken down as possibly offensive to someone, and that even though it probably is a 1st amend. violation, there will be little that you could do about it.","flag-burning","10:36 PM","government-debates","31"
"06-05-2003","43",3,"None","None","None","John Calhoun","9005","Political speech is that class of speech most closely guarded by the 1A. That said, the Supreme COurt has recognized boundaries to this right; the Chaplinsky case leaps to mind. There, the rule was established that where: 1) Speech is directed at an individual or a small minority and 2) The speech is of such a nature that an average member of the community would react with violence in the circumstances then the speech is not protected. I would go a step farther. When one studies the history of the Constitutional Convention, the original Bill Of Rights and the ratification statements of the States (specifically Virginia), one is forced to the conclusion that the Constitution and Bill Of Rights are not applicable to the States, but merely to the central Government. Given this fact, the State of South Carolina (or any other) could easily criminalize flag burning as a felony with punishment of 5-10 in State prison, as long as there is no 1A-like provision in the State constitution. Were that the case, a County or Municipal Gov't could easily make such an act illegal. And no honest scholar of constitutional history could call such a law unconstitutional.","flag-burning","12:57 AM","government-debates","32"
"06-05-2003","43",3,"None","None","None","SparkleSocks22","9028","Well, what if I go to a craft store and buy flag looking fabric..then it wouldn't be cutting up an actual flag but look the same...I'm not sure though if it would have the same effect on the art as I would like. I want to make a symbol of peace and I think I can only do that with a real flag. and thanks for helping wjim1269","flag-burning","01:25 PM","government-debates","33"
"06-05-2003","43",3,"None","None","None","dsadevil","9036","Calhoun: I don't buy that interpretation necessarily (the ""bill of rights doesn't apply to the states"" from Barron v. Baltimore), but regardless of whether it originally did or originally didn't, the priviledges and immunities clause expands the bill of rights to the states (via ""selective incorporation""). Regarding flag burning, the supreme ruled a state law banning it unconstitutional in Texas v. Johnson, and a federal law unconstitutional a year later in US v. Eichmann. They seem reasonable to me, and I am an ""honest scholar.""","flag-burning","02:47 PM","government-debates","34"
"06-05-2003","43",3,"None","None","None","gilligan8503","9047","flag buring is a warning to the government, ""continue to agrivate us or we will initiate our right to overthrow the government."" when the government starts to tell you what to do, when to do it, and how to do it, that is a sure sign of a conversion into a totalitarian government. i own the flag; i burn the flag. my property; my right.","flag-burning","04:48 PM","government-debates","35"
