"Date","DiscussionId","PageId","QuoteAuthor","QuoteId","QuoteText","ResponseAuthor","ResponseId","ResponseText","Subtopic","Time","Topic","postCounter"
"04-01-2005","4699",3,"chloe","None","scientifically speaking, human life (using a most bsic term) begins at conception. the twins exist as two seperate entities the moment each contains the individual human dna. seems to me you better be certain when it begins before you go around ending it. if you are driving at night an you ""think"" you might see a person ahead in the middle of the road you are hopefully not gonna drive over that person. Instead that uncertainty should lead you to stop. If you dont like that example, consider a hunter who is unsure what is in the bushes.","Clive14","103429","Incoerrect. ""scientifically speaking"", conception is the point where two lives merge into one rather than when a life starts. Its not that I do not like your examples, they are simply not analogous. A human life dosn't begin and end in nice neat ways: even when your brain dies, your fingernails keep growing for example.","they-endowed-their-creator-certain-inailienable-rights","11:14 AM","abortion-debates","31"
"04-01-2005","4699",3,"chloe","None","hopefully? you mean hopefully she has grown into full righthood?","Clive14","103434","Oh dear. I see I need to keep things simple and spell out the obvious with you. I meant that hopefully she woul be an adult. Children have less rights than adults you see. Thry have no right to vote, they have highly limited rights as far as connsuming alchohol goes etc. A newly conceived fetus has no rights. An adult has (crudely speaking) all the rights that a society is going to bestow. Those rights are gained as the person ages. Do you understand now?","they-endowed-their-creator-certain-inailienable-rights","11:21 AM","abortion-debates","32"
"04-01-2005","4699",3,"Clive14","None","Incoerrect. ""scientifically speaking"", conception is the point where two lives merge into one rather than when a life starts. Its not that I do not like your examples, they are simply not analogous.","chloe","103437","like i said, human life begins at conception. Sometimes two ovarian follicles release egg cells simultaneously, and if both are fertilized, the resulting zygotes can develop into twins. Twins many develop from a single fertilized egg. This may happen if two inner cell masses form within a blastocyst and each produces an embryo. Also cojoined twins are considered human life. The life in all of these cases BEGAN at conception. i think they are","they-endowed-their-creator-certain-inailienable-rights","11:29 AM","abortion-debates","33"
"04-01-2005","4699",3,"Clive14","None","Oh dear. I see I need to keep things simple and spell out the obvious with you. I meant that hopefully she woul be an adult. Children have less rights than adults you see. Thry have no right to vote, they have highly limited rights as far as connsuming alchohol goes etc. A newly conceived fetus has no rights. An adult has (crudely speaking) all the rights that a society is going to bestow. Those rights are gained as the person ages. Do you understand now?","chloe","103440","evreyone is endowed with fundamental rights. you exist - you have these rights. You don't develop into the right to life. once you exist you have the right to continue in your existance. fundamental rights aren't bestowed by government, they are recognized and secured by government.","they-endowed-their-creator-certain-inailienable-rights","11:33 AM","abortion-debates","34"
"04-01-2005","4699",3,"Clive14","None","Oh dear. I see I need to keep things simple and spell out the obvious with you. I meant that hopefully she woul be an adult. Children have less rights than adults you see. Thry have no right to vote, they have highly limited rights as far as connsuming alchohol goes etc. A newly conceived fetus has no rights. An adult has (crudely speaking) all the rights that a society is going to bestow. Those rights are gained as the person ages. Do you understand now?","gnojek","103459","Sorta throws a wrench in when the ""adult"" mother is 14 years old.","they-endowed-their-creator-certain-inailienable-rights","01:10 PM","abortion-debates","36"
"04-01-2005","4699",3,"None","None","None","Steeeeve","103460","You have to be kidding me. Do you really think they meant just ""males"" when saying that? man ( P ) Pronunciation Key (mn) n. pl. men (mn ) An adult male human. A human regardless of sex or age; a person. Seriously","they-endowed-their-creator-certain-inailienable-rights","01:16 PM","abortion-debates","37"
"04-01-2005","4699",3,"chloe","None","like i said, human life begins at conception. Sometimes two ovarian follicles release egg cells simultaneously, and if both are fertilized, the resulting zygotes can develop into twins. Twins many develop from a single fertilized egg. This may happen if two inner cell masses form within a blastocyst and each produces an embryo. Also cojoined twins are considered human life.","Clive14","103464","I comend you on making the effort to look the matter up. Sadly though, you get all confused in your haste to find a little snippet of knowledge that appears to agree with your silly claim that ""human life begins at conception"". Dizygotic twins (ie twins formed from two zygotes, commonly known as non-identical twins) occur when the two overies both release eggs that become fertilized. Monozygotic twins (formed from one zygote, commonly known as identical twins) can occur in, broadly speaking, three ways: 1. The egg splits when it has formed two cells. Those two cells go on to produce two separate individuals. 2. At some stage up to 7 days after conception (ie before implantation in the uterus), the ""inner cell mass"" (the part of the embryo that will go on to form the fetus, placenta and chorion, rather than the amnion) splits in two forming two separate individuals. 3. At some stage between 1 to 2 weeks after conception, and after it has further differentiated into the endoderm and ectoderm, the ectoderm (the bit that will form the fetus and placenta rather than the chorion) splits in two and froms two separate individuals. A new human individual can form up to two weeks after conception. Life cannot be scientifically defined as always starting at conception. Q.E.D.","they-endowed-their-creator-certain-inailienable-rights","01:26 PM","abortion-debates","38"
"04-01-2005","4699",3,"gnojek","None","Sorta throws a wrench in when the ""adult"" mother is 14 years old.","Clive14","103466","This is true. Suddenly it may not a simple case of the mother having all the rights and the fetus having diddly squat rights, for the mother is a minor and so the mother's parents potentially have a say in the matter too.","they-endowed-their-creator-certain-inailienable-rights","01:29 PM","abortion-debates","39"
"04-01-2005","4699",3,"chloe","None","evreyone is endowed with fundamental rights. you exist - you have these rights.","Clive14","103467","No one is endowed with any fundamental rights. Rights are bestowed, and taken away, by society upon individuals. The concept of a universal right to life (sadly carried too far by some to cover the unborn) is a very modern concept and still isn't practiced in large parts of the world (including your country [assuming you are American] as you still have the death penalty).","they-endowed-their-creator-certain-inailienable-rights","01:33 PM","abortion-debates","40"
"04-01-2005","4699",3,"Clive14","None","I comend you on making the effort to look the matter up. Sadly though, you get all confused in your haste to find a little snippet of knowledge that appears to agree with your silly claim that ""human life begins at conception"". Dizygotic twins (ie twins formed from two zygotes, commonly known as non-identical twins) occur when the two overies both release eggs that become fertilized. Monozygotic twins (formed from one zygote, commonly known as identical twins) can occur in, broadly speaking, three ways: 1. The egg splits when it has formed two cells. Those two cells go on to produce two separate individuals. 2. At some stage up to 7 days after conception (ie before implantation in the uterus), the ""inner cell mass"" (the part of the embryo that will go on to form the fetus, placenta and chorion, rather than the amnion) splits in two forming two separate individuals. 3. At some stage between 1 to 2 weeks after conception, and after it has further differentiated into the endoderm and ectoderm, the ectoderm (the bit that will form the fetus and placenta rather than the chorion) splits in two and froms two separate individuals. A new human individual can form up to two weeks after conception. Life cannot be scientifically defined as always starting at conception. Q.E.D. No one is endowed with any fundamental rights. Rights are bestowed, and taken away, by society upon individuals. The concept of a universal right to life (sadly carried too far by some to cover the unborn) is a very modern concept and still isn't practiced in large parts of the world (including your country [assuming you are American] as you still have the death penalty).","chloe","103490","but it is. Straight from my molecular and cellular biology book: The dynamics of a cell can best be understood by examining the course of its life. A new cell arises when one cell divides or when two cells, like a sperm and an egg cell, fuse. From the medical dictionary: life 1 a : the quality that distinguishes a vital and functional plant or animal from a dead body b : a state of living characterized by capacity for metabolism, growth, reaction to stimuli, and reproduction All of the genetic info which defines human life exists at conception, therefore this is called human life. Before the embryo splits into two separate parts it must be alive to do this. it could not do this if it were dead. At the fusion of the male and female nuclei a single nucleus is created. After this fusion the new entity (containg a unique genetic code) would have to undergo a process of cell death in order to be called dead. then your beef is with the founding fathers: ""We hold these truths to be self-evident, that all men are created equal, that they are endowed by their Creator with certain unalienable Rights, that among these are Life, Liberty and the pursuit of Happiness.""","they-endowed-their-creator-certain-inailienable-rights","03:34 PM","abortion-debates","41"
